Timestamp,Open,High,Low,Close.Volume
1505618358,3621.2200,3680.0000,3621.2100,3650.0100,415.2724
1505621958,3650.0100,3650.0100,3626.0300,3626.0400,225.4558
1505625558,3626.0400,3632.0600,3571.0500,3617.4900,595.2030
1505629158,3617.4900,3619.1700,3581.9700,3593.3100,209.7626
1505632758,3593.3100,3595.7700,3551.0000,3573.2100,403.6045
1505636358,3573.2100,3575.0700,3510.7200,3512.3800,290.3934
1505639958,3512.3800,3561.8200,3475.6400,3561.8200,723.2829
1505643558,3561.8200,3635.4100,3525.9400,3608.2200,462.3964
1505647158,3608.2200,3660.9300,3568.4100,3597.6600,574.2182
1505650758,3597.6600,3618.9500,3562.8500,3601.3900,323.5062
1505654358,3601.3900,3619.8100,3586.0800,3607.3100,290.6600
1505657958,3607.3100,3713.9900,3607.3100,3689.7500,913.6037
1505661558,3689.7500,3696.3600,3644.8600,3686.0000,279.3414
1505665158,3686.0000,3774.6500,3683.4700,3757.9600,943.2210
1505668758,3757.9600,3773.7700,3755.0500,3772.4400,477.1639
1505672358,3772.4400,3841.0000,3772.0000,3840.9100,868.5946
1505675958,3840.9100,3840.9600,3760.0000,3793.8900,595.7348
1505679558,3793.8900,3807.8500,3775.0000,3794.8700,390.4225
1505683159,3794.8700,3807.1900,3747.0200,3760.7500,415.0045
1505686761,3760.7500,3788.2300,3719.8500,3770.0200,278.0713
1505690361,3770.0200,3783.6600,3731.8900,3734.9900,246.9568
1505693962,3734.9900,3756.9900,3713.0200,3737.6200,383.9217
1505697569,3737.6200,3778.0000,3737.1300,3777.9900,556.8566
1505701170,3777.9900,3826.4500,3750.0000,3822.6300,819.1655
1505704771,3822.6300,3828.0000,3775.7700,3781.3100,732.5894
1505708372,3781.3100,3811.6200,3780.0000,3785.0100,438.4950
1505711981,3785.0100,3830.0000,3774.4100,3825.0000,462.6863
1505715581,3825.0000,3888.8800,3825.0000,3875.0600,678.9848
1505719182,3875.0600,3947.7200,3859.7400,3942.9900,796.2188
1505722782,3942.9900,3984.7100,3930.0000,3974.5100,600.5076
1505726384,3974.5100,3990.0000,3932.4700,3985.4500,395.0190
1505729984,3985.4500,3990.0000,3915.5600,3920.9200,398.9875
1505733584,3920.9200,3988.0000,3884.8300,3987.0000,639.1155
1505737191,3987.0000,3988.0000,3950.0000,3987.7800,439.5775
1505740792,3987.7800,4108.0000,3987.6900,4101.2900,1611.6995
1505744392,4101.2900,4130.0000,4072.3200,4106.2400,1263.3535
1505747992,4106.2400,4107.2500,3986.0000,4010.0400,1141.6998
1505751601,4010.0400,4066.6400,4000.0500,4004.0300,830.4029
1505755201,4004.0300,4031.0000,3970.0000,3971.8100,779.8536
1505758802,3971.8100,4028.2100,3948.1700,4019.1900,779.0873
1505762402,4019.1900,4039.9900,4001.0000,4002.9100,616.6831
1505766005,4002.9100,4032.0600,3985.3200,4012.1200,390.6680
1505769606,4012.1200,4050.0000,3995.0000,4049.3400,621.6341
1505773207,4049.3400,4124.0000,4044.9100,4108.9600,772.1205
1505776811,4108.9600,4113.0100,4057.5200,4065.8700,589.9546
1505780412,4065.8700,4110.0000,4060.0100,4103.4900,420.8454
1505784013,4103.4900,4125.2200,4001.2100,4003.5000,1153.3202
1505787613,4003.5000,4011.3700,3924.9900,3980.0000,1565.8077
1505791221,3980.0000,4005.7000,3938.3300,3970.5400,739.3111
1505794821,3970.5400,4015.0000,3970.0000,3970.0100,379.6792
1505798421,3970.0100,3977.0600,3890.0000,3890.0100,683.3715
1505802021,3890.0100,3924.9000,3850.4400,3922.9400,700.8741
1505805622,3922.9400,3979.9800,3903.0300,3951.0900,440.3483
1505809227,3951.0900,3953.8400,3885.6400,3949.0000,269.2081
1505812831,3949.0000,3988.0000,3938.0100,3949.6900,275.7444
1505816432,3949.6900,3987.4600,3937.0700,3980.0500,155.0135
1505820036,3980.0500,4024.9900,3971.8200,4012.5000,469.6696
1505823637,4012.5000,4020.0000,3980.0200,4017.3200,332.8455
1505827239,4017.3200,4037.5900,3962.7200,3975.0000,337.2564
1505830842,3975.0000,3989.9000,3951.8000,3982.0500,414.6847
1505834442,3982.0500,3996.7900,3960.4500,3970.0100,468.9031
1505838042,3970.0100,4022.9600,3968.6500,4007.0000,684.8170
1505841642,4007.0000,4035.0000,3998.7400,4030.0000,473.3603
1505845247,4030.0000,4049.0000,3995.5700,4009.9800,572.4449
1505848852,4009.9800,4019.9600,3928.3600,3936.2300,553.6777
1505852453,3936.2300,3938.8900,3874.2900,3876.7400,887.2483
1505856055,3876.7400,3943.0400,3876.7300,3932.1700,750.3824
1505859656,3932.1700,3935.0000,3891.3100,3900.6600,432.1297
1505863262,3900.6600,3938.9500,3900.6600,3935.4700,273.6052
1505866862,3935.4700,3941.2300,3898.6600,3906.0300,296.8854
1505870462,3906.0300,3919.6700,3902.6300,3916.3600,253.3521
1505874062,3916.3600,3935.4000,3890.0000,3935.3900,885.3462
1505877662,3935.3900,3935.3900,3888.5000,3895.1500,348.2898
1505881262,3895.1500,3905.0300,3860.0000,3860.0100,436.3651
1505884862,3860.0100,3860.4800,3850.0200,3850.0300,483.1769
1505888462,3850.0300,3915.0000,3850.0100,3915.0000,624.5465
1505892062,3915.0000,3964.7800,3914.9900,3949.0100,382.1567
1505895662,3949.0100,3965.3500,3927.3800,3927.3800,225.8306
1505899271,3927.3800,3949.0000,3927.0000,3949.0000,149.0450
1505902872,3949.0000,3950.8700,3900.8500,3900.8600,152.2985
1505906479,3900.8600,3930.0000,3900.8500,3924.0000,230.0747
1505910079,3924.0000,3940.0000,3910.8000,3940.0000,160.3709
1505913679,3940.0000,3954.5300,3930.3900,3931.9600,193.9689
1505917279,3931.9600,4044.0000,3927.9300,4026.0200,637.7767
1505920879,4026.0200,4034.0000,3991.9600,3996.3300,556.8350
1505924480,3996.3300,4003.0000,3987.7800,3998.5700,340.2166
1505928082,3998.5700,4022.8100,3996.6900,4015.0100,519.1093
1505931682,4015.0100,4015.0100,3980.0000,3982.0700,407.6523
1505935284,3982.0700,3999.0000,3972.0300,3975.0100,435.3731
1505938891,3975.0100,3982.0200,3941.0000,3954.9700,475.8578
1505942491,3954.9700,3971.8800,3952.0000,3961.1100,236.8892
1505946091,3961.1100,3964.3500,3938.5500,3957.9400,282.4582
1505949692,3957.9400,3965.0000,3925.0000,3931.9800,379.7061
1505953292,3931.9800,3932.0500,3865.0000,3898.0000,956.7578
1505956892,3898.0000,3900.0000,3811.0000,3856.5500,1321.5286
1505960500,3856.5500,3888.8500,3823.7900,3888.8200,460.1557
1505964101,3888.8200,3889.0200,3863.1200,3863.1300,255.9390
1505967702,3863.1300,3870.5000,3820.0000,3851.8500,489.2508
1505971302,3851.8500,3877.7000,3836.2400,3863.5100,264.8423
1505974902,3863.5100,3879.9000,3854.0000,3874.0900,158.1356
1505978502,3874.0900,3879.5500,3861.5600,3875.6800,197.6912
1505982102,3875.6800,3903.5700,3875.0000,3898.6100,183.5120
1505985702,3898.6100,3899.8600,3854.2900,3856.0400,235.2156
1505989312,3856.0400,3880.0000,3850.0000,3874.2500,131.0075
1505992920,3874.2500,3895.0000,3870.5300,3875.0000,95.8574
1505996522,3875.0000,3877.6200,3857.0000,3858.4000,106.0590
1506000122,3858.4000,3876.9400,3848.7900,3869.0200,274.1594
1506003725,3869.0200,3875.5400,3860.4000,3869.7000,254.1058
1506007327,3869.7000,3871.4200,3727.8300,3728.0100,1291.7510
1506010927,3728.0100,3758.9900,3670.0000,3695.5500,1770.0332
1506014527,3695.5500,3739.4300,3641.9300,3709.9900,1336.5525
1506018127,3709.9900,3722.6300,3664.2000,3710.2200,756.3055
1506021727,3710.2200,3723.0100,3623.4700,3627.1000,888.6554
1506025331,3627.1000,3659.5000,3571.0000,3599.8600,1205.6130
1506028931,3599.8600,3707.8800,3599.5800,3686.0800,1222.2578
1506032531,3686.0800,3694.3600,3638.5400,3661.1900,496.9601
1506036132,3661.1900,3679.4000,3601.0100,3601.0200,586.6230
1506039739,3601.0200,3658.9000,3587.9300,3654.3100,749.4481
1506043342,3654.3100,3680.0000,3640.5300,3678.1600,411.4087
1506046946,3678.1600,3678.5900,3653.2300,3664.9500,348.5290
1506050548,3664.9500,3680.0000,3629.0200,3649.0000,449.5470
1506054150,3649.0000,3737.0400,3648.3300,3735.0100,843.8152
1506057751,3735.0100,3767.7700,3723.2300,3728.5600,714.5271
1506061351,3728.5600,3736.9200,3704.0100,3726.9000,328.1516
1506064952,3726.9000,3757.2900,3707.0000,3714.3700,245.4458
1506068553,3714.3700,3715.0000,3645.0000,3645.0100,408.9862
1506072157,3645.0100,3673.8600,3628.7100,3643.9800,322.1077
1506075761,3643.9800,3654.0000,3590.1900,3604.0100,352.5645
1506079361,3604.0100,3635.3000,3590.0000,3618.7500,432.3142
1506082961,3618.7500,3618.7500,3540.0000,3591.0000,702.5980
1506086561,3591.0000,3614.0000,3575.6600,3590.0000,365.5927
1506090162,3590.0000,3633.7000,3565.0800,3625.4300,532.9499
1506093762,3625.4300,3630.0000,3575.0000,3575.0100,556.1948
1506097371,3575.0100,3575.0100,3509.7900,3556.1000,1176.2639
1506100971,3556.1000,3586.6900,3531.0100,3543.2400,551.1522
1506104571,3543.2400,3570.6700,3543.2400,3563.8900,574.9072
1506108171,3563.8900,3582.0000,3550.0000,3575.0100,506.9209
1506111771,3575.0100,3609.3500,3575.0100,3609.0100,597.4802
1506115371,3609.0100,3646.9700,3603.8800,3612.7600,640.3387
1506118972,3612.7600,3649.5200,3581.7000,3643.2800,577.3511
1506122573,3643.2800,3644.8700,3605.0000,3622.5800,308.6727
1506126176,3622.5800,3640.0000,3589.2300,3592.8700,195.1957
1506129782,3592.8700,3616.2700,3580.0000,3589.0400,240.1136
1506133382,3589.0400,3610.3000,3587.0400,3601.3900,160.0866
1506136982,3601.3900,3644.0000,3598.6800,3630.0000,249.4342
1506140582,3630.0000,3668.0000,3618.2100,3668.0000,186.6363
1506144182,3668.0000,3725.3900,3668.0000,3721.3600,563.8170
1506147782,3721.3600,3721.3600,3685.0000,3709.9900,308.2282
1506151382,3709.9900,3719.9900,3708.5100,3708.5200,161.4243
1506154982,3708.5200,3741.9900,3700.9900,3741.9900,211.3168
1506158582,3741.9900,3749.7600,3720.0000,3720.0100,175.2384
1506162182,3720.0100,3739.8900,3720.0000,3731.7800,124.6851
1506165782,3731.7800,3769.9500,3727.3800,3759.8300,330.6550
1506169383,3759.8300,3818.8900,3759.8300,3789.7100,571.2684
1506172990,3789.7100,3797.0000,3735.5500,3759.9600,295.3267
1506176591,3759.9600,3799.7100,3751.7700,3778.1100,263.4931
1506180191,3778.1100,3784.8000,3765.9700,3766.0000,327.0641
1506183791,3766.0000,3766.0000,3722.7300,3742.7500,403.3221
1506187392,3742.7500,3777.5600,3742.7400,3770.0100,218.1350
1506190992,3770.0100,3776.1100,3736.9200,3763.4300,325.5735
1506194598,3763.4300,3763.4300,3747.2100,3760.1400,180.8860
1506198198,3760.1400,3779.9900,3760.1300,3779.1400,242.3325
1506201802,3779.1400,3779.9900,3753.2100,3762.0000,194.5095
1506205402,3762.0000,3762.0000,3740.7700,3758.0000,223.1424
1506209004,3758.0000,3765.7200,3752.0000,3760.2300,181.7361
1506212611,3760.2300,3789.9900,3760.2300,3771.1300,285.1312
1506216211,3771.1300,3780.3200,3755.5400,3760.2100,212.3601
1506219811,3760.2100,3783.7900,3760.2100,3765.8300,252.0792
1506223411,3765.8300,3774.0200,3760.1800,3774.0000,231.0958
1506227012,3774.0000,3786.6900,3725.9900,3729.9200,364.8842
1506230612,3729.9200,3729.9200,3655.0000,3688.3900,499.8429
1506234221,3688.3900,3703.2500,3667.5700,3672.2800,202.0483
1506237821,3672.2800,3674.9500,3630.0100,3633.4200,252.4068
1506241421,3633.4200,3675.0600,3633.4100,3675.0600,132.4953
1506245021,3675.0600,3679.0100,3655.5000,3672.1500,116.2821
1506248621,3672.1500,3677.4400,3657.9400,3674.9400,75.2921
1506252221,3674.9400,3680.0000,3645.0100,3680.0000,84.6466
1506255822,3680.0000,3688.8700,3671.2100,3687.9800,99.5509
1506259422,3687.9800,3719.9600,3685.0000,3716.4400,102.0028
1506263022,3716.4400,3736.0000,3710.7800,3715.1000,138.2963
1506266626,3715.1000,3716.8100,3690.0000,3692.0100,149.6861
1506270232,3692.0100,3720.0000,3692.0000,3712.7000,203.3192
1506273838,3712.7000,3712.7000,3694.6700,3694.9800,173.3070
1506277442,3694.9800,3698.6400,3670.5300,3676.1800,148.2929
1506281042,3676.1800,3683.3700,3656.5000,3671.2100,348.1365
1506284647,3671.2100,3692.9900,3661.5600,3661.5700,193.1562
1506288249,3661.5700,3684.8800,3660.0900,3684.8800,122.3445
1506291851,3684.8800,3684.8800,3663.5600,3670.1200,129.8221
1506295451,3670.1200,3694.0000,3670.1100,3688.6700,124.6536
1506299051,3688.6700,3689.0000,3667.8600,3674.2100,172.3135
1506302651,3674.2100,3681.6700,3674.2000,3681.6500,167.1930
1506306251,3681.6500,3754.4600,3681.6500,3754.4600,323.7824
1506309852,3754.4600,3789.9900,3754.4600,3755.5300,613.1266
1506313461,3755.5300,3796.0000,3747.0000,3791.9600,523.4660
1506317061,3791.9600,3814.0900,3783.1500,3783.1600,500.6491
1506320661,3783.1600,3785.0000,3766.4000,3785.0000,138.9128
1506324261,3785.0000,3787.7400,3760.0100,3775.8500,192.7556
1506339921,3775.8500,3776.7400,3770.0000,3775.1200,54.3184
1506343522,3775.1200,3775.1200,3740.0000,3772.2800,267.2803
1506347129,3772.2800,3795.0000,3772.2700,3776.7400,250.0438
1506350731,3776.7400,3951.9900,3767.0800,3911.8100,1399.7471
1506354332,3911.8100,3930.0000,3901.9900,3929.0300,782.2662
1506357932,3929.0300,3969.3700,3921.4100,3949.7900,665.7395
1506361532,3949.7900,3949.8000,3860.0000,3907.8900,703.4233
1506365133,3907.8900,3924.0000,3878.4000,3918.0000,869.7095
1506368738,3918.0000,3922.6800,3901.0000,3920.0000,289.8776
1506372341,3920.0000,3959.4500,3915.7900,3938.3200,380.0668
1506375942,3938.3200,3958.5100,3925.0000,3951.4900,338.2116
1506379542,3951.4900,3957.9200,3913.8600,3937.9100,422.3403
1506383150,3937.9100,3937.9100,3905.2300,3918.3700,281.3520
1506386751,3918.3700,3935.6300,3902.5700,3919.9900,298.4057
1506390351,3919.9900,3933.6200,3919.9900,3931.1900,154.1210
1506393952,3931.1900,3939.9900,3931.0000,3939.0100,272.0203
1506397562,3939.0100,3939.9900,3911.0000,3913.1900,299.0545
1506401162,3913.1900,3921.0000,3894.7700,3915.0000,276.5178
1506404762,3915.0000,3915.0000,3854.2900,3866.3500,362.4431
1506408362,3866.3500,3890.8500,3857.0000,3889.9500,162.0835
1506411962,3889.9500,3919.6100,3882.4100,3919.6100,114.8912
1506415562,3919.6100,3924.5000,3899.9800,3915.9400,215.4161
1506419162,3915.9400,3922.4400,3884.5000,3910.0500,122.0021
1506422762,3910.0500,3948.9300,3910.0400,3947.4700,215.4695
1506426362,3947.4700,3948.4900,3937.7100,3944.5600,112.2313
1506429962,3944.5600,3960.0000,3944.5500,3958.4400,361.1022
1506433562,3958.4400,3958.4400,3940.4200,3945.5900,229.9290
1506437162,3945.5900,3946.9200,3937.7900,3941.9300,201.8855
1506440762,3941.9300,3944.2800,3915.1300,3928.8800,290.6637
1506444362,3928.8800,3928.8800,3888.0000,3898.8400,369.4929
1506447962,3898.8400,3922.9100,3898.8200,3922.8000,284.6424
1506451562,3922.8000,3922.8000,3910.0000,3910.0100,236.1741
1506455171,3910.0100,3919.6800,3908.1500,3917.8800,360.1423
1506458772,3917.8800,3918.9900,3905.0000,3906.9800,216.0688
1506462372,3906.9800,3919.9800,3906.9700,3915.0200,224.6467
1506465972,3915.0200,3917.9100,3905.8400,3909.2300,204.4862
1506469572,3909.2300,3909.9800,3888.0000,3893.8100,232.9563
1506473174,3893.8100,3904.0300,3880.3600,3904.0300,243.1513
1506476782,3904.0300,3915.0000,3904.0300,3905.6400,196.2157
1506480383,3905.6400,3911.0000,3895.4800,3903.5300,149.1045
1506483991,3903.5300,3946.0000,3903.5200,3942.2200,731.1983
1506487592,3942.2200,3943.0000,3936.3500,3938.8700,237.2509
1506491201,3938.8700,3939.2000,3925.0000,3939.0000,217.8369
1506494801,3939.0000,3950.0000,3930.6800,3934.8400,278.2058
1506498401,3934.8400,3946.8200,3933.6000,3944.7800,233.1561
1506502002,3944.7800,3944.7800,3927.7400,3941.3200,95.6914
1506505602,3941.3200,3955.0000,3934.6800,3955.0000,93.1330
1506509202,3955.0000,4048.4600,3954.9900,4041.1800,601.5020
1506512811,4041.1800,4080.0000,4030.1000,4072.8600,695.1024
1506516411,4072.8600,4090.0000,4065.0000,4089.9900,415.8848
1506520011,4089.9900,4090.0000,4056.3600,4056.3600,434.3136
1506523612,4056.3600,4096.8500,4046.9900,4089.7600,600.1172
1506527212,4089.7600,4092.0000,4064.4900,4070.0000,460.6949
1506530816,4070.0000,4085.0000,4069.9900,4080.0000,294.0715
1506534420,4080.0000,4088.8800,4079.9900,4087.0300,261.6434
1506538021,4087.0300,4170.0200,4086.9600,4166.0000,1353.1667
1506541622,4166.0000,4184.6600,4163.5300,4182.0100,1090.4659
1506545222,4182.0100,4185.4200,4171.0000,4172.0100,613.6501
1506548822,4172.0100,4175.0000,4150.0000,4174.1200,467.3226
1506552422,4174.1200,4210.7500,4174.1100,4186.6400,1082.0786
1506556022,4186.6400,4228.3900,4186.0000,4200.0100,768.4359
1506559622,4200.0100,4209.1500,4180.0000,4190.0100,486.7423
1506563222,4190.0100,4192.0000,4168.1500,4170.0100,297.6295
1506566831,4170.0100,4180.7800,4150.5600,4159.0000,411.5953
1506570431,4159.0000,4193.9900,4155.7100,4193.9800,372.3511
1506574031,4193.9800,4254.5000,4193.6000,4254.5000,451.1511
1506577631,4254.5000,4257.5200,4235.0000,4239.0700,417.0601
1506581232,4239.0700,4250.7400,4222.6900,4250.0100,244.0171
1506584838,4250.0100,4250.0100,4220.0000,4226.1300,160.2603
1506588438,4226.1300,4269.4700,4222.9100,4268.8100,140.0361
1506592041,4268.8100,4269.9500,4249.4600,4266.2700,162.5625
1506595642,4266.2700,4266.2700,4200.0000,4201.0100,428.9398
1506599251,4201.0100,4212.0000,4167.9100,4205.6600,368.3305
1506602851,4205.6600,4213.6100,4180.7000,4211.8100,230.1899
1506606451,4211.8100,4213.6100,4192.0500,4204.7100,218.6274
1506610051,4204.7100,4204.7100,4127.7500,4156.9500,602.2951
1506613651,4156.9500,4156.9500,4122.0000,4136.3900,381.3344
1506617251,4136.3900,4168.1300,4135.1300,4150.5300,312.7063
1506620851,4150.5300,4199.6700,4150.5200,4192.9800,387.5443
1506624452,4192.9800,4192.9800,4172.9000,4175.8800,278.9416
1506628057,4175.8800,4175.8800,4142.3100,4150.0100,376.7187
1506631660,4150.0100,4164.5100,4149.9900,4164.5000,301.4925
1506635260,4164.5000,4181.5400,4164.4900,4181.5400,281.7841
1506638862,4181.5400,4198.2800,4181.5400,4190.0100,269.9458
1506642462,4190.0100,4191.9900,4175.9200,4189.4200,179.1837
1506646062,4189.4200,4189.6700,4185.0000,4187.4400,131.7415
1506649671,4187.4400,4196.9200,4164.5000,4170.5600,332.4943
1506653271,4170.5600,4170.5600,4064.5700,4083.7200,928.4108
1506656872,4083.7200,4117.3400,4038.2000,4038.2000,1136.0046
1506660475,4038.2000,4110.6700,4017.7200,4052.4000,830.9202
1506664082,4052.4000,4087.3900,4015.1700,4044.1200,620.5435
1506667691,4044.1200,4056.4600,4031.9900,4049.0100,319.8968
1506671292,4049.0100,4099.0000,4049.0000,4099.0000,194.8380
1506674902,4099.0000,4125.6800,4079.0000,4119.0100,219.1074
1506678504,4119.0100,4119.0100,4081.1900,4113.3600,164.4787
1506682112,4113.3600,4143.9800,4100.0000,4143.9800,158.5478
1506685712,4143.9800,4190.0000,4143.9600,4190.0000,284.8750
1506689312,4190.0000,4200.0000,4178.9500,4196.6900,431.7218
1506692912,4196.6900,4212.9900,4165.7200,4167.8400,592.2094
1506696512,4167.8400,4204.2000,4166.3700,4195.0300,378.5036
1506700121,4195.0300,4196.1600,4179.4000,4186.1000,267.7651
1506703721,4186.1000,4209.9900,4186.0900,4204.9900,647.4204
1506707321,4204.9900,4205.0000,4141.0800,4147.3400,509.8805
1506710922,4147.3400,4182.9600,4147.3400,4165.5100,570.7490
1506714529,4165.5100,4169.9900,4165.0000,4165.5100,249.1623
1506718131,4165.5100,4184.9300,4158.0200,4181.3300,437.5435
1506721732,4181.3300,4181.5900,4164.3100,4179.9900,160.5263
1506725342,4179.9900,4183.1300,4147.3600,4155.8200,202.6080
1506728942,4155.8200,4164.4500,4135.0000,4156.5100,273.5432
1506732542,4156.5100,4169.9900,4143.5200,4169.9900,195.6086
1506736142,4169.9900,4200.0000,4165.3700,4199.9100,324.9320
1506739742,4199.9100,4200.9900,4199.9000,4200.9900,209.4433
1506743342,4200.9900,4201.9900,4179.7100,4199.9000,241.1377
1506746942,4199.9000,4199.9000,4189.7000,4197.4700,124.0533
1506750542,4197.4700,4201.9900,4192.6000,4201.4900,246.2008
1506754142,4201.4900,4241.0000,4201.4800,4240.0000,288.3074
1506757742,4240.0000,4260.0000,4232.3500,4254.7100,240.7804
1506761342,4254.7100,4280.1000,4245.4900,4256.0100,193.4267
1506764942,4256.0100,4263.3900,4248.4500,4248.4600,66.2622
1506768542,4248.4600,4264.6600,4246.8000,4264.6600,266.1986
1506772142,4264.6600,4279.3900,4258.0000,4265.0100,186.9629
1506775742,4265.0100,4271.3400,4257.1300,4269.4400,122.7785
1506779342,4269.4400,4284.8800,4269.4300,4274.9900,175.3635
1506782942,4274.9900,4289.9900,4274.9900,4289.9900,221.0231
1506786542,4289.9900,4330.3600,4289.9800,4330.3600,582.6903
1506790142,4330.3600,4349.1600,4290.0100,4294.0800,585.0455
1506793751,4294.0800,4320.1000,4290.0500,4314.8800,313.2359
1506797351,4314.8800,4350.0000,4314.8800,4325.9300,285.1254
1506800951,4325.9300,4336.7500,4321.0300,4330.4000,205.3745
1506804551,4330.4000,4350.0000,4323.3500,4341.9500,340.6825
1506808152,4341.9500,4356.2800,4325.0000,4332.6300,299.1653
1506811756,4332.6300,4339.9900,4310.6800,4337.6400,309.8583
1506815357,4337.6400,4340.0000,4330.8100,4334.0000,111.6076
1506818957,4334.0000,4357.8500,4333.9900,4347.5000,436.2020
1506822557,4347.5000,4349.9800,4300.7800,4323.9800,505.9606
1506826157,4323.9800,4323.9900,4286.0200,4287.5000,299.0987
1506829757,4287.5000,4292.9000,4256.9200,4291.4800,258.5095
1506833361,4291.4800,4307.4800,4291.4800,4299.5600,181.8244
1506836962,4299.5600,4309.3700,4293.9900,4302.0300,123.3027
1506840562,4302.0300,4315.0000,4302.0200,4315.0000,80.5689
1506844162,4315.0000,4325.1400,4313.3400,4325.1400,100.3858
1506847762,4325.1400,4325.1400,4303.0500,4303.2700,88.1880
1506851371,4303.2700,4310.8100,4300.0200,4300.0400,49.7817
1506854971,4300.0400,4321.0100,4300.0300,4311.9300,54.2291
1506858571,4311.9300,4311.9300,4308.1300,4308.1400,89.0408
1506862172,4308.1400,4308.1400,4275.0000,4285.5600,155.9585
1506865772,4285.5600,4286.0400,4257.0200,4270.8500,361.3855
1506869381,4270.8500,4292.0000,4265.2800,4288.4800,209.9824
1506872982,4288.4800,4294.8700,4281.2600,4294.8400,100.0589
1506876591,4294.8400,4318.5000,4294.8400,4317.0100,201.5214
1506880191,4317.0100,4317.0100,4292.7300,4299.0100,126.2331
1506883791,4299.0100,4313.9600,4294.3700,4307.6200,158.1226
1506887391,4307.6200,4320.8700,4307.6200,4317.0200,262.1638
1506890991,4317.0200,4324.0000,4306.1800,4324.0000,260.5805
1506894591,4324.0000,4346.5000,4324.0000,4346.0100,257.9516
1506898192,4346.0100,4382.0000,4345.0000,4382.0000,394.0616
1506901797,4382.0000,4396.9900,4377.9900,4391.3100,525.4830
1506905397,4391.3100,4420.0000,4388.1100,4420.0000,668.8470
1506909000,4420.0000,4424.9500,4408.1000,4410.0200,474.7497
1506912600,4410.0200,4414.5000,4397.1200,4400.0000,283.0761
1506916200,4400.0000,4409.8900,4384.3200,4409.0100,228.8618
1506919800,4409.0100,4437.5100,4409.0000,4420.3000,262.5708
1506923401,4420.3000,4444.4400,4415.2900,4444.4400,191.9649
1506927002,4444.4400,4449.0000,4440.0800,4445.1300,140.1753
1506930602,4445.1300,4455.5500,4435.0000,4435.0000,185.4795
1506934203,4435.0000,4447.9300,4435.0000,4447.9300,100.3849
1506937811,4447.9300,4470.0000,4447.9300,4464.5000,160.5205
1506941411,4464.5000,4469.0000,4450.2700,4461.2200,202.0480
1506945012,4461.2200,4464.1100,4412.6400,4414.8300,219.5677
1506948612,4414.8300,4417.9100,4378.2200,4382.0000,500.2764
1506952212,4382.0000,4414.9800,4382.0000,4405.6600,424.3226
1506955817,4405.6600,4423.0000,4390.0100,4422.9900,455.0451
1506959422,4422.9900,4423.0000,4371.0000,4372.1300,447.3335
1506963025,4372.1300,4413.6600,4372.1300,4400.2900,442.7634
1506966632,4400.2900,4400.3000,4367.7300,4374.7800,535.6585
1506970232,4374.7800,4386.2700,4361.9900,4386.2500,567.1040
1506973832,4386.2500,4407.2500,4375.5900,4407.2400,340.8834
1506977432,4407.2400,4407.2500,4357.2500,4380.0100,561.7505
1506981032,4380.0100,4399.0000,4380.0000,4381.8200,310.8130
1506984634,4381.8200,4381.8200,4354.9900,4368.0700,324.9330
1506988235,4368.0700,4389.9900,4368.0600,4389.9000,309.4848
1506991841,4389.9000,4394.2000,4375.3300,4380.0000,194.7379
1506995441,4380.0000,4415.0000,4378.2700,4414.5000,271.8090
1506999041,4414.5000,4419.9500,4409.0000,4409.0100,302.4464
1507002641,4409.0100,4416.0000,4409.0000,4416.0000,150.7526
1507006241,4416.0000,4417.9800,4415.9900,4417.0100,113.0688
1507009841,4417.0100,4417.0100,4301.0000,4314.7800,657.2100
1507013442,4314.7800,4323.0000,4275.7300,4297.4700,605.4002
1507017051,4297.4700,4314.0000,4267.0100,4311.0700,291.6495
1507020651,4311.0700,4360.0000,4282.4500,4343.2700,1240.4562
1507024251,4343.2700,4358.0000,4296.9500,4303.9100,230.1349
1507027851,4303.9100,4360.0000,4255.0000,4315.8100,1023.9375
1507031452,4315.8100,4350.2700,4302.5900,4311.8900,812.8899
1507035055,4311.8900,4311.8900,4280.5600,4282.7700,235.2316
1507038661,4282.7700,4282.7700,4242.4200,4242.4300,498.0037
1507042261,4242.4300,4295.4700,4242.4200,4274.9800,673.3518
1507045861,4274.9800,4300.0000,4272.6000,4280.0200,293.8249
1507049461,4280.0200,4311.4100,4273.0000,4279.7800,450.6596
1507053061,4279.7800,4284.0300,4279.7700,4284.0300,217.6893
1507056661,4284.0300,4297.5200,4284.0200,4297.0000,293.8767
1507060261,4297.0000,4298.0000,4272.5100,4272.5100,302.6854
1507063861,4272.5100,4286.9900,4261.7700,4286.9900,270.4146
1507067462,4286.9900,4291.8600,4281.0000,4291.6100,197.3494
1507071062,4291.6100,4291.6100,4276.1500,4285.5300,163.4034
1507074662,4285.5300,4309.3100,4285.5300,4305.1500,493.1715
1507078262,4305.1500,4312.7800,4283.9400,4290.0000,344.1802
1507081862,4290.0000,4300.5900,4284.0000,4300.0200,135.9722
1507085462,4300.0200,4300.5200,4287.2600,4297.3300,192.7178
1507089062,4297.3300,4306.8000,4295.0100,4300.3200,166.1497
1507092662,4300.3200,4309.0400,4300.3100,4308.3300,154.3615
1507096262,4308.3300,4344.0000,4308.3200,4331.0700,416.5406
1507099862,4331.0700,4343.5300,4330.0500,4332.4000,124.9113
1507103462,4332.4000,4340.0000,4327.2700,4330.5800,150.4946
